step,lr,train_loss,eval_loss
3000,0.0014825,1.2032936811447144,1.1710255324840546
3001,0.001465,1.2068697929382324,1.1698125839233398
3002,0.0014475,1.2052765774726868,1.1728294670581818
3003,0.00143,1.1998819072246552,1.1696712255477906
3004,0.0014125000000000001,1.1977760040044785,1.1683724880218507
3005,0.001395,1.1962679305624961,1.1700438976287841
3006,0.0013775,1.1937498759286405,1.170610213279724
3007,0.00136,1.1933588246455908,1.1661855041980744
3008,0.0013425,1.1905378276065994,1.1682162821292876
3009,0.001325,1.1957988298496016,1.1706047177314758
3010,0.0013075,1.1937971314692863,1.1754552006721497
3011,0.0012900000000000001,1.1905345261905524,1.1695194959640502
3012,0.0012725,1.1948924786580146,1.1664820849895476
3013,0.001255,1.1911383205711135,1.1634460628032683
3014,0.0012375,1.1870852351837715,1.1586992621421814
3015,0.0012200000000000002,1.1830550587761426,1.1727078199386596
3016,0.0012025,1.1842656394768976,1.1651732265949248
3017,0.001185,1.1834555859204432,1.1657324850559234
3018,0.0011675000000000001,1.1846287126692803,1.160755342245102
3019,0.00115,1.1861122973578577,1.158463817834854
3020,0.0011325,1.188289069636232,1.1710446178913116
3021,0.001115,1.1825387449594436,1.1539961218833923
3022,0.0010975,1.1834283803283063,1.1627684712409974
3023,0.00108,1.1799977541904647,1.1641354262828827
3024,0.0010625,1.1791981864816843,1.1570952653884887
3025,0.0010450000000000001,1.176954806641957,1.1579594731330871
3026,0.0010275000000000002,1.170452780243356,1.1597908198833466
3027,0.00101,1.1664920926540485,1.169392478466034
3028,0.0009925000000000001,1.168632901947146,1.161288434267044
3029,0.0009750000000000001,1.1678117608193563,1.1565219461917877
3030,0.0009575000000000001,1.1689670647827395,1.1548319578170776
3031,0.0009400000000000001,1.1728481202406533,1.1537001311779023
3032,0.0009225,1.170295371033208,1.1585382044315338
3033,0.0009050000000000001,1.1692107082165388,1.163747876882553
3034,0.0008875,1.168361231156329,1.1536299288272858
3035,0.0008700000000000001,1.167246739090806,1.154889065027237
3036,0.0008525000000000001,1.1686990142059257,1.1585648000240325
3037,0.0008350000000000001,1.1711889279060301,1.156309586763382
3038,0.0008175000000000001,1.1736974750911655,1.1494052171707154
3039,0.0008000000000000001,1.1711256654520747,1.1455065786838532
3040,0.0007825000000000001,1.1722865001672431,1.1544166684150696
3041,0.0007650000000000001,1.1712199237627319,1.1390772998332976
3042,0.0007475000000000001,1.170001976491439,1.152560716867447
3043,0.0007300000000000001,1.1655826385033974,1.155496495962143
3044,0.0007125000000000001,1.1659270478975339,1.1471266567707061
3045,0.0006950000000000001,1.1635786491952744,1.14966961145401
3046,0.0006775000000000002,1.1629390178611048,1.1495516121387481
3047,0.0006600000000000001,1.1584580175718815,1.1461717069149018
3048,0.0006425000000000001,1.1591226189709738,1.1489659190177917
3049,0.0006250000000000001,1.157311671618554,1.1516761302947998
3050,0.0006075000000000001,1.1617246332561373,1.1418524920940398
3051,0.0005900000000000001,1.1587730523462951,1.1382555782794952
3052,0.0005725000000000001,1.1587987908586137,1.1486383020877837
3053,0.0005550000000000002,1.160040715533281,1.141995471715927
3054,0.0005375000000000001,1.162273388383792,1.1453846156597138
3055,0.0005200000000000001,1.1661220979195888,1.142170262336731
3056,0.0005025000000000001,1.163237183526342,1.1423100113868714
3057,0.0004850000000000002,1.1588341914729936,1.1487744748592377
3058,0.00046750000000000003,1.1609345546171066,1.1384270668029786
3059,0.0004500000000000001,1.161019921672791,1.1386786460876466
3060,0.00043250000000000016,1.1606569531909674,1.1473270416259767
3061,0.0004150000000000002,1.1567348817007588,1.1404030799865723
3062,0.00039750000000000007,1.157759575159864,1.1352131605148315
3063,0.00038000000000000013,1.1597134603066888,1.1350493550300598
3064,0.0003625000000000002,1.156007796496479,1.1353692173957826
3065,0.00034500000000000004,1.1568814426395253,1.1394625425338745
3066,0.0003275000000000001,1.1600523391127249,1.1371129512786866
3067,0.00031000000000000016,1.1605032919728453,1.1420087575912476
3068,0.0002925000000000002,1.158120534320208,1.1399231553077698
3069,0.00027500000000000007,1.1613582803304783,1.131100881099701
3070,0.00025750000000000013,1.1633159428980164,1.1438596725463868
3071,0.0002400000000000002,1.163509998632629,1.1384118676185608
3072,0.00022250000000000004,1.1621370857177609,1.1484347999095916
3073,0.0002050000000000001,1.1533652912275583,1.1344663321971893
3074,0.00018750000000000017,1.1533937428024343,1.1334638833999633
3075,0.00017000000000000023,1.1542038774752854,1.13929243683815
3076,0.00015250000000000007,1.1537241449592326,1.1370500326156616
3077,0.00013500000000000014,1.1545463124487831,1.1377953946590424
3078,0.0001175000000000002,1.155430506429735,1.1274260818958282
3079,0.0001,1.1537532723799315,1.1290273129940034
3080,0.0001,1.1492882773448498,1.1214458048343658
3084,0.0001,1.1463643376680737,1.1382248818874359
3088,0.0001,1.143283802090811,1.1254269182682037
3092,0.0001,1.140801773505265,1.1327958703041077
3096,0.0001,1.1428100341887961,1.135676735639572
3100,0.0001,1.1409909195600472,1.1345408499240874
3104,0.0001,1.1406043648927082,1.1282672464847565
3108,0.0001,1.143986333627284,1.136681967973709
3112,0.0001,1.1380743407178944,1.126084816455841
3116,0.0001,1.1338096579583608,1.1288623452186584
3120,0.0001,1.1363045561914553,1.1234955191612244
3124,0.0001,1.1379700829331498,1.1304364621639251
3128,0.0001,1.1384102877746005,1.1261204779148102
3132,0.0001,1.1402240493985991,1.1287525951862336
