basis_dim,coef,denominator,lambda,method,nuisance,response_rule,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,test_scale,train_scale
4,0.02219923356201039,0.0025296280051831026,20.0,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,5.615580291206212e-05,0.15301644390181715,0.005443161322531419,0.0012653952574698765,wsdcon_9.csv,WSD-con 9e-5,100,400
4,0.02219923356201039,0.0025296280051831026,20.0,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,5.615580291206212e-05,0.15301644390181715,0.005443161322531419,0.0012653952574698765,wsdcon_18.csv,WSD-con 18e-5,100,400
4,0.0835988512853818,0.002763113002153322,7.221202285244404,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,0.00023099307295172043,0.4278127400705677,0.016220758371707583,0.0014375894697521657,cosine_24000.csv,Cosine 24k,100,400
4,0.08361095854809035,0.0027631898003566313,7.220283130832764,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,0.00023103294785812434,0.4278673629121043,0.016223125480517957,0.0014376419398905466,constant_24000.csv,Constant 24k,100,400
4,0.08361095854809035,0.0027631898003566313,7.220283130832764,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,0.00023103294785812434,0.4278673629121043,0.016223125480517957,0.0014376419398905466,constant_72000.csv,Constant 72k,100,400
4,0.08350339968216844,0.002762508155125203,7.2284552974545955,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,0.00023067882260266958,0.4273821949362601,0.016202103416692613,0.001437175978001327,wsd_20000_24000.csv,WSD sharp,400,400
4,0.08356887445918465,0.002762922930450339,7.223478858982098,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,0.00023089435951520693,0.427677508652534,0.016214898410114646,0.001437459578337259,wsdld_20000_24000.csv,WSD linear,400,400
4,0.02219923356201039,0.0025296280051831026,20.0,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,5.615580291206212e-05,0.15301644390181715,0.005443161322531419,0.0012653952574698765,wsdcon_3.csv,WSD-con 3e-5,400,400
4,0.02219923356201039,0.0025296280051831026,20.0,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,5.615580291206212e-05,0.15301644390181715,0.005443161322531419,0.0012653952574698765,wsdcon_9.csv,WSD-con 9e-5,400,400
4,0.02219923356201039,0.0025296280051831026,20.0,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,5.615580291206212e-05,0.15301644390181715,0.005443161322531419,0.0012653952574698765,wsdcon_18.csv,WSD-con 18e-5,400,400
4,0.0835988512853818,0.002763113002153322,7.221202285244404,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,0.00023099307295172043,0.4278127400705677,0.016220758371707583,0.0014375894697521657,cosine_24000.csv,Cosine 24k,400,400
4,0.08361095854809035,0.0027631898003566313,7.220283130832764,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,0.00023103294785812434,0.4278673629121043,0.016223125480517957,0.0014376419398905466,constant_24000.csv,Constant 24k,400,400
4,0.08361095854809035,0.0027631898003566313,7.220283130832764,mpl_ld_tangent,mpl_ld4,two_point_five_roundfast20,ridge_tau_0p05,0.00023103294785812434,0.4278673629121043,0.016223125480517957,0.0014376419398905466,constant_72000.csv,Constant 72k,400,400
9,0.04192488930132332,0.0042809794828165704,7.2284552974545955,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017947959091832108,0.4273555312833288,0.04220165260764761,0.009751698321694334,wsd_20000_24000.csv,WSD sharp,25,25
9,0.041928432867079216,0.004282264235251837,7.223478858982098,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017954862850685097,0.4276508044754227,0.042216871452676795,0.00974526168470314,wsdld_20000_24000.csv,WSD linear,25,25
9,0.030435154786451212,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,25,25
9,0.030435154786451212,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,25,25
9,0.030435154786451212,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,25,25
9,0.041930053082818906,0.004282852417561963,7.221202285244404,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017958022921425238,0.4277860173279959,0.042223837077674055,0.009742316269068513,cosine_24000.csv,Cosine 24k,25,25
9,0.041930707082963425,0.004283089972404288,7.220283130832764,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_24000.csv,Constant 24k,25,25
9,0.041930707082963425,0.004283089972404288,7.220283130832764,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_72000.csv,Constant 72k,25,25
