base_mae,corr_mae,curve,delta_pct,feature,group,kappa,label,origin_r2,pearson,scale,win
0.0038535563963712593,0.001825754753410736,wsdld_20000_24000.csv,-52.62156393688758,S20_cap512,wsd,0.1918639127429273,WSD linear,0.8524258849749887,0.9545362947287068,400,1
0.008173606778800102,0.006837911652898679,wsdcon_3.csv,-16.341563303067353,S20_cap512,probe,0.06253000547698503,WSD-con 3e-5,0.406769224634146,0.6032898106276887,400,1
0.006687305974578527,0.006069668661665349,wsdcon_9.csv,-9.235966101462944,S20_cap512,probe,0.039003369467519484,WSD-con 9e-5,0.2187059099177624,0.6421665534424277,400,1
0.0025579541942073844,0.002469323594414833,wsdcon_18.csv,-3.4649017559915563,S20_cap512,probe,0.027379748876155068,WSD-con 18e-5,0.1424537418081845,0.49730532825543944,400,1
0.00744534704076948,0.003956986889252976,cosine_72000.csv,-46.852888554621096,S20_cap1024,cosine,1.0487343961004076,Cosine 72k,0.6744501994107115,0.15110919835448106,25,1
0.003408385839825258,0.0021740565499324595,wsd_20000_24000.csv,-36.21448239428433,S20_cap1024,wsd,0.08963184055391243,WSD exp,0.6665289197845818,0.7824062140625418,25,1
0.0031360955249893426,0.0021435001556781162,wsdld_20000_24000.csv,-31.65067394796909,S20_cap1024,wsd,0.08718911976952419,WSD linear,0.5891414991699442,0.735771669596812,25,1
0.004487187642230267,0.0025387202817564324,wsdcon_3.csv,-43.42290797327539,S20_cap1024,probe,0.03002340368515867,WSD-con 3e-5,0.7559505672777125,0.8439810065940425,25,1
0.002926482771138891,0.0023083028449990646,wsdcon_9.csv,-21.123648231807323,S20_cap1024,probe,0.02111228692734436,WSD-con 9e-5,0.44538120757407607,0.7132725368863547,25,1
0.002504818961791151,0.0021826583632454173,wsdcon_18.csv,-12.861632056448592,S20_cap1024,probe,0.03400035447658001,WSD-con 18e-5,0.33379475619330534,0.5494711582713748,25,1
0.007265129575917493,0.003215180388195264,cosine_72000.csv,-55.745037241276904,S20_cap1024,cosine,1.1697525382474492,Cosine 72k,0.7991838432047903,0.5766476286158199,100,1
0.0037480705220761528,0.0018199641200147458,wsd_20000_24000.csv,-51.442639371507326,S20_cap1024,wsd,0.14176335404134488,WSD exp,0.8748220592500691,0.9460765104130802,100,1
0.003248313740665229,0.0016682144534779467,wsdld_20000_24000.csv,-48.64367833088963,S20_cap1024,wsd,0.13494991131468986,WSD linear,0.8479940647880247,0.9519749004523284,100,1
0.0056693997340904675,0.00350098989129663,wsdcon_3.csv,-38.2476089973873,S20_cap1024,probe,0.0401211785411729,WSD-con 3e-5,0.6833558551355288,0.8099350957171293,100,1
0.004934623402238123,0.00448391961075479,wsdcon_9.csv,-9.133499251004928,S20_cap1024,probe,0.02348395410005348,WSD-con 9e-5,0.1669536624526491,0.5651577795270273,100,1
0.0013816404339982303,0.0012308173633229036,wsdcon_18.csv,-10.9162316738857,S20_cap1024,probe,0.021945203815692593,WSD-con 18e-5,0.32358204208488506,0.5442339255616394,100,1
0.005612615040270773,0.003950010873868481,cosine_72000.csv,-29.622629638288565,S20_cap1024,cosine,0.7768336033902344,Cosine 72k,0.49681808945205386,0.6569200769214846,400,1
0.004701998914275349,0.0022527397751804833,wsd_20000_24000.csv,-52.08974276150666,S20_cap1024,wsd,0.18959396581863328,WSD exp,0.8611847633412656,0.9457226734709625,400,1
0.0038535563963712593,0.0018942107982154704,wsdld_20000_24000.csv,-50.84512581678645,S20_cap1024,wsd,0.1739547196690086,WSD linear,0.8494332118363419,0.9492492887427366,400,1
0.008173606778800102,0.004928051469007379,wsdcon_3.csv,-39.70774956058231,S20_cap1024,probe,0.06074939798590149,WSD-con 3e-5,0.6829397015539617,0.8026223289584651,400,1
0.006687305974578527,0.006021514748287543,wsdcon_9.csv,-9.956045511031753,S20_cap1024,probe,0.03847845244116927,WSD-con 9e-5,0.2268379691727902,0.6588703446824893,400,1
0.0025579541942073844,0.002469323594414833,wsdcon_18.csv,-3.4649017559915563,S20_cap1024,probe,0.027379748876155068,WSD-con 18e-5,0.1424537418081845,0.49730532825543944,400,1
0.00744534704076948,0.0009820534163608179,cosine_72000.csv,-86.80983692253353,step_tau256,cosine,2.0875207527474315,Cosine 72k,0.9144652599333569,0.7447904865553407,25,1
0.003408385839825258,0.0027833876015573816,wsd_20000_24000.csv,-18.337074135360176,step_tau256,wsd,0.10317541421753733,WSD exp,0.4301315334080623,0.5796365214342407,25,1
0.0031360955249893426,0.0022371313764659208,wsdld_20000_24000.csv,-28.66507545322545,step_tau256,wsd,0.12293706889910974,WSD linear,0.5659610714972025,0.6930953414620578,25,1
0.004487187642230267,0.004151950688901342,wsdcon_3.csv,-7.470981382055653,step_tau256,probe,0.028544316942534977,WSD-con 3e-5,0.23911047584381506,0.4529021302200998,25,1
0.002926482771138891,0.0026475436758540403,wsdcon_9.csv,-9.531547495709214,step_tau256,probe,0.022247865131267912,WSD-con 9e-5,0.2888848093439359,0.5581437195848442,25,1
0.002504818961791151,0.002206259134905237,wsdcon_18.csv,-11.919417388649078,step_tau256,probe,0.03412926094628244,WSD-con 18e-5,0.32036726990135767,0.5391275794356253,25,1
0.007265129575917493,0.0011441796069308124,cosine_72000.csv,-84.25107776847439,step_tau256,cosine,2.204208791744662,Cosine 72k,0.9710708298073744,0.9326221775253065,100,1
0.0037480705220761528,0.0027697245521621813,wsd_20000_24000.csv,-26.102656397511982,step_tau256,wsd,0.1625640234868762,WSD exp,0.5602670950317195,0.7063833850903176,100,1
0.003248313740665229,0.0019431881341843646,wsdld_20000_24000.csv,-40.178557574108744,step_tau256,wsd,0.18728587577448613,WSD linear,0.7891934647553583,0.8885826299694366,100,1
0.0056693997340904675,0.0053967968402087105,wsdcon_3.csv,-4.808320222025941,step_tau256,probe,0.0362778432240895,WSD-con 3e-5,0.19550875417035496,0.41135516201874084,100,1
0.004934623402238123,0.004731255390121512,wsdcon_9.csv,-4.121246862007199,step_tau256,probe,0.024717757222115326,WSD-con 9e-5,0.10803346841222439,0.43151107877573974,100,1
0.0013816404339982303,0.0012432164574383742,wsdcon_18.csv,-10.018813372396817,step_tau256,probe,0.02203427972014321,WSD-con 18e-5,0.31073104333550805,0.5336494134407515,100,1
0.005612615040270773,0.0032610274720026805,cosine_72000.csv,-41.898251552891885,step_tau256,cosine,1.4416738755395408,Cosine 72k,0.5855444968584173,0.8868059100727993,400,1
0.004701998914275349,0.0035315232659542638,wsd_20000_24000.csv,-24.893150118931352,step_tau256,wsd,0.21141669612489986,WSD exp,0.5185045269312343,0.7065129503013078,400,1
0.0038535563963712593,0.0024682188999325693,wsdld_20000_24000.csv,-35.94958407104687,step_tau256,wsd,0.234927391006414,WSD linear,0.7312884197489646,0.8867292839704103,400,1
0.008173606778800102,0.00791225817423577,wsdcon_3.csv,-3.197469754015969,step_tau256,probe,0.05076900771354285,WSD-con 3e-5,0.16690889665102726,0.3720978862398717,400,1
0.006687305974578527,0.00651668408116512,wsdcon_9.csv,-2.5514294405253546,step_tau256,probe,0.03659953477036626,WSD-con 9e-5,0.11987217255906868,0.46318929423803146,400,1
0.0025579541942073844,0.002483981535959469,wsdcon_18.csv,-2.891867978536522,step_tau256,probe,0.026993247034032917,WSD-con 18e-5,0.13188850673578956,0.477686310078844,400,1
0.00744534704076948,0.0010083666882306737,cosine_72000.csv,-86.45641791162957,step_tau512,cosine,1.044104036027723,Cosine 72k,0.9129227297133742,0.7397879354897816,25,1
0.003408385839825258,0.002611298438108158,wsd_20000_24000.csv,-23.386067164214165,step_tau512,wsd,0.060610613156720755,WSD exp,0.5194556387022933,0.6620826990043945,25,1
0.0031360955249893426,0.002166212318985167,wsdld_20000_24000.csv,-30.926456106832756,step_tau512,wsd,0.06621433040630118,WSD linear,0.5852844018758889,0.7148899827493622,25,1
0.004487187642230267,0.003536477073521415,wsdcon_3.csv,-21.187225596750846,step_tau512,probe,0.032249124818260755,WSD-con 3e-5,0.49032515970219603,0.6658524574574857,25,1
0.002926482771138891,0.0023477368856907573,wsdcon_9.csv,-19.776158983601487,step_tau512,probe,0.02147010144323278,WSD-con 9e-5,0.4322203696235186,0.6996069360279578,25,1
0.002504818961791151,0.0019841505870340725,wsdcon_18.csv,-20.78666692880502,step_tau512,probe,0.031472810651436686,WSD-con 18e-5,0.43767772917140846,0.6214070817576666,25,1
0.007265129575917493,0.0010825253408336315,cosine_72000.csv,-85.09971047974155,step_tau512,cosine,1.1045865697923776,Cosine 72k,0.9731635360279574,0.9377964312770768,100,1
0.0037480705220761528,0.0025049051450415976,wsd_20000_24000.csv,-33.16814264065484,step_tau512,wsd,0.0954054919554827,WSD exp,0.6752976804104025,0.8001379651393613,100,1
0.003248313740665229,0.0018330722545061334,wsdld_20000_24000.csv,-43.56849735423849,step_tau512,wsd,0.10096368302786546,WSD linear,0.8176094694927787,0.9141588360498426,100,1
0.0056693997340904675,0.004667879764943021,wsdcon_3.csv,-17.665361698263084,step_tau512,probe,0.04285341252366662,WSD-con 3e-5,0.4382713992792566,0.6335103293277615,100,1
0.004934623402238123,0.004498985983013303,wsdcon_9.csv,-8.828179654545353,step_tau512,probe,0.024039524082155365,WSD-con 9e-5,0.16416514103106528,0.5551003310513472,100,1
0.0013816404339982303,0.001213802066530332,wsdcon_18.csv,-12.147760252079687,step_tau512,probe,0.01891777374385104,WSD-con 18e-5,0.3679730383006835,0.5722501811520391,100,1
0.005612615040270773,0.0032400853385852954,cosine_72000.csv,-42.27137768513371,step_tau512,cosine,0.7246663773031562,Cosine 72k,0.5903954652935567,0.8950305165704275,400,1
0.004701998914275349,0.003182877610419446,wsd_20000_24000.csv,-32.3079892520567,step_tau512,wsd,0.1255229037145326,WSD exp,0.6396726190779769,0.7965597930269558,400,1
0.0038535563963712593,0.0023177977380240545,wsdld_20000_24000.csv,-39.8530214788959,step_tau512,wsd,0.12781680542557777,WSD linear,0.7724429136335013,0.91126740751051,400,1
0.008173606778800102,0.006837911652898679,wsdcon_3.csv,-16.341563303067353,step_tau512,probe,0.06253000547698503,WSD-con 3e-5,0.406769224634146,0.6032898106276887,400,1
0.006687305974578527,0.006069668661665349,wsdcon_9.csv,-9.235966101462944,step_tau512,probe,0.039003369467519484,WSD-con 9e-5,0.2187059099177624,0.6421665534424277,400,1
0.0025579541942073844,0.0023888011325279065,wsdcon_18.csv,-6.612826064772137,step_tau512,probe,0.025814858760164074,WSD-con 18e-5,0.19378725785245832,0.605669492523717,400,1
0.00744534704076948,0.0010712923831922429,cosine_72000.csv,-85.61124985408975,step_tau1024,cosine,0.5217620665597293,Cosine 72k,0.9095964721049941,0.7290050603776842,25,1
0.003408385839825258,0.0023612558575908187,wsd_20000_24000.csv,-30.722166780511085,step_tau1024,wsd,0.037592292094413525,WSD exp,0.6211987372939006,0.7495382247534604,25,1
0.0031360955249893426,0.0020661579285008785,wsdld_20000_24000.csv,-34.116868825036825,step_tau1024,wsd,0.03820768044080277,WSD linear,0.6020517549344945,0.7360544090084827,25,1
0.004487187642230267,0.0025387202817564324,wsdcon_3.csv,-43.42290797327539,step_tau1024,probe,0.03002340368515867,WSD-con 3e-5,0.7559505672777125,0.8439810065940425,25,1
0.002926482771138891,0.0021688527860202157,wsdcon_9.csv,-25.88875603815123,step_tau1024,probe,0.01687392772472973,WSD-con 9e-5,0.4748917670839464,0.7736439558553329,25,1
0.002504818961791151,0.0016625815711918696,wsdcon_18.csv,-33.624681202389674,step_tau1024,probe,0.026415673566957617,WSD-con 18e-5,0.5484436376759325,0.6880022046413347,25,1
0.007265129575917493,0.000986502278465856,cosine_72000.csv,-86.42140834299884,step_tau1024,cosine,0.5539993714799405,Cosine 72k,0.9767021591069334,0.946530691527591,100,1
0.0037480705220761528,0.002114614323102732,wsd_20000_24000.csv,-43.58125572484178,step_tau1024,wsd,0.059246686288329756,WSD exp,0.8095775911887295,0.9020570648742632,100,1
0.003248313740665229,0.0016807988786653825,wsdld_20000_24000.csv,-48.256264238774904,step_tau1024,wsd,0.05845363343076171,WSD linear,0.846658126048774,0.9414486539015711,100,1
0.0056693997340904675,0.00350098989129663,wsdcon_3.csv,-38.2476089973873,step_tau1024,probe,0.0401211785411729,WSD-con 3e-5,0.6833558551355288,0.8099350957171293,100,1
0.004934623402238123,0.004619131809713556,wsdcon_9.csv,-6.3934279641577945,step_tau1024,probe,0.016631760126325456,WSD-con 9e-5,0.13977608998520885,0.587415242945302,100,1
0.0013816404339982303,0.0013299465786778108,wsdcon_18.csv,-3.7414839670569244,step_tau1024,probe,0.012260036404684286,WSD-con 18e-5,0.2749075791575598,0.46528349550154374,100,1
0.005612615040270773,0.003202093189813766,cosine_72000.csv,-42.94828405585278,step_tau1024,cosine,0.3653683575823281,Cosine 72k,0.5988061717369999,0.9091822303018414,400,1
0.004701998914275349,0.0026494711224902285,wsd_20000_24000.csv,-43.652238743688585,step_tau1024,wsd,0.07893474199196372,WSD exp,0.7874129545613938,0.8968438320054722,400,1
0.0038535563963712593,0.0020887506121356402,wsdld_20000_24000.csv,-45.79680696764854,step_tau1024,wsd,0.0748392774677401,WSD linear,0.8200661431593907,0.9377963540343621,400,1
0.008173606778800102,0.004928051469007379,wsdcon_3.csv,-39.70774956058231,step_tau1024,probe,0.06074939798590149,WSD-con 3e-5,0.6829397015539617,0.8026223289584651,400,1
0.006687305974578527,0.006076905648261254,wsdcon_9.csv,-9.127746339672216,step_tau1024,probe,0.029972285972073538,WSD-con 9e-5,0.22973292881540042,0.7326221042458106,400,1
0.0025579541942073844,0.0025153492628757603,wsdcon_18.csv,-1.6655861714844233,step_tau1024,probe,0.0169524253951846,WSD-con 18e-5,0.1486540150324892,0.6157156873111831,400,1
0.00744534704076948,0.0012300313219428156,cosine_72000.csv,-83.4791942510219,step_tau2048,cosine,0.26059400295936613,Cosine 72k,0.90161933233107,0.7032135110530919,25,1
0.003408385839825258,0.0021180240983111023,wsd_20000_24000.csv,-37.85844097921467,step_tau2048,wsd,0.02494156908747601,WSD exp,0.6779909751684938,0.79799694565776,25,1
0.0031360955249893426,0.002019180554073923,wsdld_20000_24000.csv,-35.6148262071582,step_tau2048,wsd,0.024920514796913994,WSD linear,0.6061957573743655,0.7464332246681709,25,1
0.004487187642230267,0.0020823173687539664,wsdcon_3.csv,-53.594154406277696,step_tau2048,probe,0.023081084737546716,WSD-con 3e-5,0.8392111962062386,0.910373508711163,25,1
0.002926482771138891,0.002585813987759957,wsdcon_9.csv,-11.64089489057053,step_tau2048,probe,0.010149574451254069,WSD-con 9e-5,0.32273289311964826,0.7089469037876074,25,1
0.002504818961791151,0.0013956117840068485,wsdcon_18.csv,-44.28292801612809,step_tau2048,probe,0.02039634722006596,WSD-con 18e-5,0.6141842994384351,0.7325233200095376,25,1
0.007265129575917493,0.0008916467754019239,cosine_72000.csv,-87.72703547700564,step_tau2048,cosine,0.27856663290470995,Cosine 72k,0.9812787865585109,0.9577830539505466,100,1
0.0037480705220761528,0.0017421996017190802,wsd_20000_24000.csv,-53.51742739477508,step_tau2048,wsd,0.0393835957566847,WSD exp,0.8869609448120432,0.9593933489902776,100,1
0.003248313740665229,0.0015755249238851195,wsdld_20000_24000.csv,-51.49714437490067,step_tau2048,wsd,0.038280260268136704,WSD linear,0.859411604668339,0.9566365487766344,100,1
0.0056693997340904675,0.0034606105811003,wsdcon_3.csv,-38.95984154563269,step_tau2048,probe,0.029891215558589295,WSD-con 3e-5,0.7137661091998175,0.8530899477989379,100,1
0.004934623402238123,0.004909928865882314,wsdcon_9.csv,-0.500434062396915,step_tau2048,probe,0.005664169505006846,WSD-con 9e-5,0.03050690565485481,0.4548899576473641,100,1
0.0013816404339982303,0.0014451797447731084,wsdcon_18.csv,4.598831158335903,step_tau2048,probe,0.005968984780715057,WSD-con 18e-5,0.12262339917019416,0.23748637617127655,100,0
0.005612615040270773,0.003144445606116762,cosine_72000.csv,-43.9753914431113,step_tau2048,cosine,0.18522302668050694,Cosine 72k,0.6115137568414779,0.9301449914795036,400,1
0.004701998914275349,0.0021171623102032985,wsd_20000_24000.csv,-54.97314336301615,step_tau2048,wsd,0.0529284255435309,WSD exp,0.8805408957626111,0.9548290580498119,400,1
0.0038535563963712593,0.0018694913457729218,wsdld_20000_24000.csv,-51.48659696447293,step_tau2048,wsd,0.04945473521815488,WSD linear,0.8506025462769236,0.95271334575419,400,1
0.008173606778800102,0.0036873849273999057,wsdcon_3.csv,-54.88668555766737,step_tau2048,probe,0.04804582763588826,WSD-con 3e-5,0.8038573276910523,0.9015911442419436,400,1
0.006687305974578527,0.0066515241347691,wsdcon_9.csv,-0.5350710726479413,step_tau2048,probe,0.014505681410680236,WSD-con 9e-5,0.10125791891679303,0.665319136769382,400,1
0.0025579541942073844,0.0026387931872817777,wsdcon_18.csv,3.160298697195496,step_tau2048,probe,0.006667561662618114,WSD-con 18e-5,0.043272925342961566,0.5156564097961771,400,0
0.00744534704076948,0.0009603636253015189,cosine_72000.csv,-87.10115700392839,local_drop,cosine,535.8810441996106,Cosine 72k,0.916060068277236,0.7499642049565156,25,1
0.003408385839825258,0.002961739322845981,wsd_20000_24000.csv,-13.104341408781806,local_drop,wsd,21.09819603768933,WSD exp,0.31541434224157006,0.46149681551955163,25,1
0.0031360955249893426,0.002322244060183026,wsdld_20000_24000.csv,-25.951105708397783,local_drop,wsd,29.16116754052862,WSD linear,0.5358519236612878,0.6602762978234373,25,1
0.004487187642230267,0.0043927845211741865,wsdcon_3.csv,-2.1038371599980565,local_drop,probe,0.009964773889253011,WSD-con 3e-5,0.018420190036511963,0.10389781909208129,25,1
0.002926482771138891,0.0028313783143772146,wsdcon_9.csv,-3.2497870036892307,local_drop,probe,0.012907033417656043,WSD-con 9e-5,0.061461167210188794,0.25346256601802747,25,1
0.002504818961791151,0.0023944459806466865,wsdcon_18.csv,-4.406425487354926,local_drop,probe,0.026213583021810212,WSD-con 18e-5,0.119466753378622,0.3346633716223091,25,1
0.007265129575917493,0.0012114870931704445,cosine_72000.csv,-83.32463199023606,local_drop,cosine,564.6679218441748,Cosine 72k,0.9687533903207073,0.9268851988083077,100,1
0.0037480705220761528,0.0030383963246149196,wsd_20000_24000.csv,-18.934387527695883,local_drop,wsd,33.39890509552746,WSD exp,0.4147177727779682,0.5747006862466847,100,1
0.003248313740665229,0.0020630980454241954,wsdld_20000_24000.csv,-36.48710653787742,local_drop,wsd,44.43299599938448,WSD linear,0.7474785760464748,0.8514300730149404,100,1
0.0056693997340904675,0.005614198297984352,wsdcon_3.csv,-0.9736733815783993,local_drop,probe,0.0066855072617406155,WSD-con 3e-5,0.004197125293883164,0.03909133163449105,100,1
0.004934623402238123,0.004875247551098969,wsdcon_9.csv,-1.2032498997233354,local_drop,probe,0.009245668248811156,WSD-con 9e-5,0.009554692669746179,0.14085099049959868,100,1
0.0013816404339982303,0.0013338116115217916,wsdcon_18.csv,-3.4617416586477767,local_drop,probe,0.013033354124829536,WSD-con 18e-5,0.06872254475828854,0.24586586823275336,100,1
0.005612615040270773,0.003283246051360131,cosine_72000.csv,-41.502382974733024,local_drop,cosine,368.0476825447384,Cosine 72k,0.5801169389344305,0.877557719965435,400,1
0.004701998914275349,0.003843369742503178,wsd_20000_24000.csv,-18.26093938825375,local_drop,wsd,44.15710983934228,WSD exp,0.3819011777672118,0.5931710757551799,400,1
0.0038535563963712593,0.002600924030582521,wsdld_20000_24000.csv,-32.505878646755825,local_drop,wsd,55.49039127257937,WSD linear,0.6804028043010087,0.8544124935416296,400,1
0.008173606778800102,0.008156427913387138,wsdcon_3.csv,-0.21017484542468212,local_drop,probe,0.0020805514777924275,WSD-con 3e-5,0.00017718990806436796,-0.01957888010520591,400,1
0.006687305974578527,0.006665301802710638,wsdcon_9.csv,-0.32904389228692876,local_drop,probe,0.003426363905142869,WSD-con 9e-5,0.0006641010007848447,0.06772089729371178,400,1
0.0025579541942073844,0.002546376346289073,wsdcon_18.csv,-0.4526213934764822,local_drop,probe,0.003154963557739921,WSD-con 18e-5,0.0011388992379421925,0.07503732109821133,400,1
