base_mae,corr_mae,delta_pct,feature,kappa,origin_r2,pearson,scale,test_curve,test_group,test_label,train_curves,train_id,win
0.007265129575917493,0.007169580384254752,-1.3151753270783773,S50,0.04289767016942438,0.023766569140856286,0.5144898364332214,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.0037480705220761528,0.0034531468320079827,-7.8686803871770294,S50,0.04289767016942438,0.20361351170209707,0.931806991681684,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.003248313740665229,0.0029976690735546946,-7.716147118818773,S50,0.04289767016942438,0.22927983236671445,0.9400336755858654,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.0056693997340904675,0.004247009767410395,-25.08889888513505,S50,0.04289767016942438,0.5419246399956437,0.7106136835010003,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.004934623402238123,0.004738378961576033,-3.9768878932702867,S50,0.04289767016942438,0.03569796939050063,0.40182483906609734,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,1
0.0013816404339982303,0.001370677079279672,-0.793502741290808,S50,0.04289767016942438,-0.08990326388278191,0.3865371972889483,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,1
0.005612615040270773,0.0055104344446509764,-1.8205523608272878,S50,0.063407987410726,0.03204897729813183,0.6140993102213081,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.004701998914275349,0.004268087784601853,-9.228226921876438,S50,0.063407987410726,0.21954918450575756,0.933534389229872,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.0038535563963712593,0.0034840418633787828,-9.588922413084022,S50,0.063407987410726,0.2624103693654186,0.9364719487574781,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.008173606778800102,0.006191639915141017,-24.248375500516072,S50,0.063407987410726,0.5161290109122099,0.6864670597283201,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.006687305974578527,0.006528041768090048,-2.381589942106943,S50,0.063407987410726,0.030870726386823644,0.4225048293895513,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,1
0.0025579541942073844,0.002659988447128644,3.988900706366083,S50,0.063407987410726,-0.24161386197395696,0.25846730246607,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,0
0.00744534704076948,0.00739651013461607,-0.6559386135526979,S50,0.021915779920691145,0.01147827774475274,0.07298333293981156,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.003408385839825258,0.003256827418455601,-4.44663334763259,S50,0.021915779920691145,0.12684810582560224,0.7680564972061946,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.0031360955249893426,0.0030072916636812983,-4.107140878895321,S50,0.021915779920691145,0.12767730939226496,0.7241563673931624,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.004487187642230267,0.003527895928427051,-21.37846219701255,S50,0.021915779920691145,0.5390182953459335,0.7419442101045223,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.002926482771138891,0.002690444111464034,-8.065609065007362,S50,0.021915779920691145,0.2590647449119792,0.5269595056144115,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.002504818961791151,0.0023699102993884925,-5.385964593073334,S50,0.021915779920691145,0.18049227078064456,0.4323207251835183,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,1
0.007265129575917493,0.007211683629522547,-0.7356502845057178,S50,0.023995038999759834,0.013339537635707832,0.5144898364332217,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.0037480705220761528,0.0035831033940901947,-4.4013880479116025,S50,0.023995038999759834,0.11728843469680228,0.9318069916816841,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.003248313740665229,0.003108114318676897,-4.3160677564236805,S50,0.023995038999759834,0.13282755881499686,0.940033675585865,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.0056693997340904675,0.004825129932168466,-14.891696502635943,S50,0.023995038999759834,0.43670034922937107,0.7106136835010004,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.004934623402238123,0.004772525726335295,-3.2849046966645368,S50,0.023995038999759834,0.09408698462789122,0.40182483906609745,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.0013816404339982303,0.0013333569888376287,-3.494646217096997,S50,0.023995038999759834,0.15356641145705519,0.3865371972889483,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,1
0.005612615040270773,0.005556306637843842,-1.0032471855439096,S50,0.03464746091680057,0.017653391075095892,0.6140993102213081,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.004701998914275349,0.004462467320721765,-5.0942502948344455,S50,0.03464746091680057,0.12407793924905941,0.933534389229872,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.0038535563963712593,0.003651645866438863,-5.239589334219352,S50,0.03464746091680057,0.14952472318572307,0.936471948757478,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.008173606778800102,0.007075034363569515,-13.440485271201897,S50,0.03464746091680057,0.4099438089506233,0.6864670597283202,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.006687305974578527,0.006580319397922517,-1.59984569365772,S50,0.03464746091680057,0.09927879764172165,0.42250482938955136,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.0025579541942073844,0.0026032049252877466,1.7690203828838902,S50,0.03464746091680057,-0.005358638100663615,0.25846730246607,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,0
0.00744534704076948,0.004079653481006959,-45.20532812416324,S100,5.010179350879586,0.6607641234781167,0.09479809789090271,25,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.003408385839825258,0.018025592565028416,428.86009425366456,S100,5.010179350879586,-76.21315240826748,0.7604647987967297,25,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.0031360955249893426,0.016437950633907645,424.1533780755453,S100,5.010179350879586,-107.56617744219554,0.7158247567558864,25,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.004487187642230267,0.14790845150312917,3196.239500018194,S100,5.010179350879586,-8580.49087425295,0.5336021893502566,25,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.002926482771138891,0.05562775700979238,1800.840065022624,S100,5.010179350879586,-10212.12380120198,0.38530903689447044,25,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.002504818961791151,0.025340118974757738,911.6547088352237,S100,5.010179350879586,-4358.100913183459,0.3644158413846432,25,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.007265129575917493,0.003365233692740865,-53.67964662466631,S100,5.583422938144913,0.7815932531130653,0.5309417350045498,100,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.0037480705220761528,0.018572610207474485,395.52456652247406,S100,5.583422938144913,-45.449398117677305,0.9236693989626503,100,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.003248313740665229,0.017011750414922998,423.71020083297515,S100,5.583422938144913,-75.35241789480824,0.9306725035044191,100,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.0056693997340904675,0.14396378769819687,2439.312704174541,S100,5.583422938144913,-5383.092921097465,0.4963990415639345,100,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.004934623402238123,0.056021079377110296,1035.2655473506177,S100,5.583422938144913,-3846.3463310571715,0.26414354766560194,100,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.0013816404339982303,0.023753408812153598,1619.217839001375,S100,5.583422938144913,-12670.576805433468,0.28678284095663176,100,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.005612615040270773,0.0040505547225731815,-27.83123920827879,S100,3.664552278928483,0.47457251724273875,0.6249885692055988,400,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.004701998914275349,0.011302184729309666,140.36978602857695,S100,3.664552278928483,-7.277462289321615,0.9271161291755909,400,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.0038535563963712593,0.010988791432233769,185.15974081971333,S100,3.664552278928483,-15.577935985051518,0.9263362448123128,400,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.008173606778800102,0.09422177910098861,1052.7564470726902,S100,3.664552278928483,-993.6593734746288,0.4599951912436492,400,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.006687305974578527,0.03910513089237197,484.7665867395368,S100,3.664552278928483,-834.3201746831115,0.23555908829229635,400,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.0025579541942073844,0.01697961818342935,563.7968037848585,S100,3.664552278928483,-1545.8930579242349,0.12653886179146076,400,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.00744534704076948,0.007026989305891682,-5.619049489391714,S100,0.3763929919266902,0.09555140899129666,0.09479809789090277,25,cosine_72000.csv,cosine,Cosine 72k,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.003408385839825258,0.002321195788072342,-31.897505236926293,S100,0.3763929919266902,0.6369935520120789,0.7604647987967297,25,wsd_20000_24000.csv,wsd,WSD exp,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0031360955249893426,0.002240504997829069,-28.557501518175766,S100,0.3763929919266902,0.5495521635795546,0.7158247567558861,25,wsdld_20000_24000.csv,wsd,WSD linear,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.004487187642230267,0.01172645475603416,161.33194532969785,S100,0.3763929919266902,-41.050930065739045,0.5336021893502567,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.002926482771138891,0.006058396030550239,107.01970605459982,S100,0.3763929919266902,-52.34276396729611,0.38530903689447055,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.002504818961791151,0.0038141661174817543,52.27312535011763,S100,0.3763929919266902,-21.121228777654114,0.3644158413846433,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.007265129575917493,0.006608471322664498,-9.03849334538631,S100,0.5910719505446388,0.156722827282341,0.5309417350045498,100,cosine_72000.csv,cosine,Cosine 72k,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0037480705220761528,0.0020391648576838298,-45.59427722415735,S100,0.5910719505446388,0.8366684185663057,0.9236693989626502,100,wsd_20000_24000.csv,wsd,WSD exp,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.003248313740665229,0.0018220723324642281,-43.90713219434641,S100,0.5910719505446388,0.7962475070386703,0.9306725035044192,100,wsdld_20000_24000.csv,wsd,WSD linear,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0056693997340904675,0.016149559171802982,184.85483347901254,S100,0.5910719505446388,-52.95421499704,0.49639904156393466,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.004934623402238123,0.009452867687048885,91.56208927233413,S100,0.5910719505446388,-40.76531565042375,0.26414354766560194,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.0013816404339982303,0.0035013237227184304,153.41786738147206,S100,0.5910719505446388,-135.50557564296065,0.28678284095663165,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.005612615040270773,0.005037919307525225,-10.239357743620037,S100,0.7721988728938384,0.17893233980567558,0.6249885692055991,400,cosine_72000.csv,cosine,Cosine 72k,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.004701998914275349,0.0025473717427002226,-45.823642473281765,S100,0.7721988728938384,0.8156386492722939,0.9271161291755912,400,wsd_20000_24000.csv,wsd,WSD exp,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0038535563963712593,0.0020794149412920273,-46.039068138457,S100,0.7721988728938384,0.7992989007197907,0.926336244812313,400,wsdld_20000_24000.csv,wsd,WSD linear,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.008173606778800102,0.021188330617360862,159.22865132583905,S100,0.7721988728938384,-38.83609717233325,0.4599951912436491,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.006687305974578527,0.012380183033595643,85.12960347049044,S100,0.7721988728938384,-35.451024246897795,0.23555908829229638,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.0025579541942073844,0.00533661501702678,108.62824788308609,S100,0.7721988728938384,-67.62776431778693,0.12653886179146082,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.00744534704076948,0.007414789367843468,-0.41042644162432307,S100,0.027492485449797276,0.007231759692180817,0.09479809789090277,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.003408385839825258,0.0033120573837108077,-2.8262192322506707,S100,0.027492485449797276,0.08151933966020342,0.7604647987967296,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0031360955249893426,0.003049973122716184,-2.746166422129348,S100,0.027492485449797276,0.08760560415848351,0.7158247567558863,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.004487187642230267,0.004002483752566433,-10.801952766631395,S100,0.027492485449797276,0.3209732681942894,0.5336021893502566,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.002926482771138891,0.0028452604395146214,-2.775424903412649,S100,0.027492485449797276,0.10823187898351727,0.3853090368944704,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.002504818961791151,0.00238698905456993,-4.704128682296571,S100,0.027492485449797276,0.14173005046825793,0.3644158413846433,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.007265129575917493,0.007228899667775404,-0.49868220192773594,S100,0.032611304841620385,0.009103497801666194,0.5309417350045496,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0037480705220761528,0.0036344749029260924,-3.030775928067031,S100,0.032611304841620385,0.08102042265750098,0.9236693989626505,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.003248313740665229,0.003146753640944681,-3.126548351814973,S100,0.032611304841620385,0.09807835428079248,0.9306725035044192,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0056693997340904675,0.005253090329569918,-7.343094931501371,S100,0.032611304841620385,0.2686418338903961,0.4963990415639346,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.004934623402238123,0.004928546047301054,-0.12315742138118146,S100,0.032611304841620385,0.012315228228819364,0.264143547665602,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0013816404339982303,0.0013923810207605437,0.777379302025194,S100,0.032611304841620385,-0.03409313019498983,0.2867828409566318,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.005612615040270773,0.00557597996513353,-0.6527273806306799,S100,0.04434410198367378,0.011415945340174205,0.624988569205599,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.004701998914275349,0.004547077334603974,-3.2948025402777192,S100,0.04434410198367378,0.08078646239497156,0.9271161291755912,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0038535563963712593,0.0037162075831175274,-3.5642092427417893,S100,0.04434410198367378,0.10488817899997183,0.9263362448123128,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.008173606778800102,0.007723277511719926,-5.509553851406168,S100,0.04434410198367378,0.23442386568013296,0.4599951912436492,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.006687305974578527,0.006796509381024757,1.6329955121144657,S100,0.04434410198367378,-0.007479183936673017,0.23555908829229624,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.0025579541942073844,0.002679476365787583,4.75075636050839,S100,0.04434410198367378,-0.15339680972751002,0.12653886179146082,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.00744534704076948,0.007411318893229201,-0.4570391058193457,S100,0.030614842740142846,0.008050563781454856,0.09479809789090275,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.003408385839825258,0.003301117235801455,-3.147196622237536,S100,0.030614842740142846,0.09042888349375822,0.7604647987967296,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.0031360955249893426,0.003040192089601127,-3.0580521104675684,S100,0.030614842740142846,0.09708207174393158,0.7158247567558862,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.004487187642230267,0.003968878272308344,-11.550873537000294,S100,0.030614842740142846,0.3243470036072864,0.5336021893502566,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.002926482771138891,0.0028576381872145945,-2.3524684513179017,S100,0.030614842740142846,0.08134505063789843,0.38530903689447044,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,1
0.002504818961791151,0.0023986773646509267,-4.23749575355834,S100,0.030614842740142846,0.141039971096391,0.36441584138464317,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,1
0.007265129575917493,0.007220892725060282,-0.6088927994326143,S100,0.0398185229418704,0.011108209209546804,0.5309417350045498,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.0037480705220761528,0.003609369854035122,-3.700588535463334,S100,0.0398185229418704,0.09837694021088139,0.9236693989626505,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.003248313740665229,0.0031243084860352343,-3.8175270164820696,S100,0.0398185229418704,0.11890080209525367,0.9306725035044192,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.0056693997340904675,0.005185483862814169,-8.535575086838222,S100,0.0398185229418704,0.2777410744889204,0.4963990415639346,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.004934623402238123,0.004953447491739893,0.3814696273120477,S100,0.0398185229418704,-0.020598506297154096,0.264143547665602,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,0
0.0013816404339982303,0.001415895420603677,2.479298214103265,S100,0.0398185229418704,-0.15889922412420687,0.28678284095663176,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,0
0.005612615040270773,0.005565819755476615,-0.8337519045649833,S100,0.056787286984576996,0.014594347379402905,0.6249885692055992,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.004701998914275349,0.004503605535869775,-4.219341221097439,S100,0.056787286984576996,0.10271234904589766,0.9271161291755912,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.0038535563963712593,0.003677666793778733,-4.56434484151198,S100,0.056787286984576996,0.1330289347908501,0.9263362448123128,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.008173606778800102,0.007606553741270645,-6.937610933281302,S100,0.056787286984576996,0.2462469771068796,0.4599951912436491,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.006687305974578527,0.00683950139273646,2.2758853675380886,S100,0.056787286984576996,-0.05398362143439006,0.2355590882922963,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,0
0.0025579541942073844,0.002720073725735623,6.337859055309369,S100,0.056787286984576996,-0.2781049471253898,0.12653886179146084,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,0
0.00744534704076948,0.007424730183402016,-0.2769092864922218,S100,0.018548815957547784,0.004883539408297999,0.09479809789090274,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.003408385839825258,0.0033433943057857287,-1.906812699434901,S100,0.018548815957547784,0.05560520127902058,0.7604647987967297,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.0031360955249893426,0.0030779898803576945,-1.8528021282720797,S100,0.018548815957547784,0.059927244483533926,0.7158247567558862,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.004487187642230267,0.004098743174729957,-8.65674668570895,S100,0.018548815957547784,0.27396512069617907,0.5336021893502565,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.002926482771138891,0.0028098056615399204,-3.9869399112697823,S100,0.018548815957547784,0.14101638816206918,0.38530903689447044,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.002504818961791151,0.0024180545061986644,-3.463901260570257,S100,0.018548815957547784,0.12475594742548513,0.3644158413846432,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,1
0.007265129575917493,0.007245325293880521,-0.272593652047437,S100,0.017826252171109256,0.00498283463631588,0.5309417350045497,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.0037480705220761528,0.003685975976570021,-1.6567069680358149,S100,0.017826252171109256,0.0447925001011894,0.9236693989626503,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.003248313740665229,0.0031927981470103854,-1.7090588559796727,S100,0.017826252171109256,0.054395976062968754,0.9306725035044192,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.0056693997340904675,0.005391779787547692,-4.8968137644877725,S100,0.017826252171109256,0.19301638861813875,0.4963990415639346,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.004934623402238123,0.004877462652504482,-1.1583609340424128,S100,0.017826252171109256,0.03945930844644663,0.264143547665602,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.0013816404339982303,0.00134414304109067,-2.7139762260032674,S100,0.017826252171109256,0.08906534500187058,0.28678284095663176,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,1
0.005612615040270773,0.005595316361081498,-0.3082106837036913,S100,0.02083011462040318,0.005379813846089099,0.624988569205599,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.004701998914275349,0.004629226344364774,-1.5476943154885903,S100,0.02083011462040318,0.03846364819020287,0.9271161291755912,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.0038535563963712593,0.0037890384245312858,-1.674244910512468,S100,0.02083011462040318,0.050165133130582906,0.926336244812313,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.008173606778800102,0.007943851365049144,-2.810942830610297,S100,0.02083011462040318,0.14751911556692288,0.45999519124364907,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.006687305974578527,0.006715267028681911,0.41812135125378624,S100,0.02083011462040318,0.027267150132455065,0.2355590882922963,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,0
0.0025579541942073844,0.002602759206255589,1.751595558265584,S100,0.02083011462040318,-0.015449742074853168,0.12653886179146082,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,0
0.00744534704076948,0.00404768942768151,-45.63464395256478,S200,10.02381811275617,0.6650890848331785,0.10877940257788601,25,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.003408385839825258,0.018212304781715913,434.3381189099655,S200,10.02381811275617,-78.01793274017197,0.7557407003211907,25,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.0031360955249893426,0.01717668121837826,447.70912051336927,S200,10.02381811275617,-122.68579817982497,0.7089632274405426,25,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.004487187642230267,0.1780456289524919,3867.8668054094983,S200,10.02381811275617,-23637.987764259808,0.3322350609411658,25,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.002926482771138891,0.08414960589836452,2775.451949632229,S200,10.02381811275617,-37332.658211487724,0.29078093972406627,25,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.002504818961791151,0.04471082664038938,1684.992341658795,S200,10.02381811275617,-17378.261347051695,0.3376030237327089,25,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.007265129575917493,0.0033232606049779278,-54.25738012995808,S200,11.168029677916005,0.7863328581380145,0.5419589215577004,100,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.0037480705220761528,0.018774767865128498,400.9182125721762,S200,11.168029677916005,-46.573445945724814,0.9183790273788994,100,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.003248313740665229,0.017825835051580738,448.7719621544361,S200,11.168029677916005,-86.31104049852415,0.9227281919026025,100,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.0056693997340904675,0.17348752384678717,2960.068648954059,S200,11.168029677916005,-14848.027132096311,0.2828365756073676,100,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.004934623402238123,0.08375628931272808,1597.3187715751517,S200,11.168029677916005,-14051.608965088963,0.17459090672439598,100,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.0013816404339982303,0.04252783751034304,2978.068393473023,S200,11.168029677916005,-50344.588415963306,0.24981174047623725,100,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.005612615040270773,0.0040258029140287635,-28.272242347935126,S200,7.345455409485916,0.4794808725376911,0.6327307570306427,400,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.004701998914275349,0.01142997563401041,143.08758556512657,S200,7.345455409485916,-7.511691891495154,0.9241800252775907,400,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.0038535563963712593,0.011573251105095168,200.3265014103138,S200,7.345455409485916,-18.486079968077004,0.9176610607251087,400,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.008173606778800102,0.11566755140590798,1315.134768972678,S200,7.345455409485916,-2785.204106877777,0.23890536313777627,400,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.006687305974578527,0.05788905075032982,765.6557808240308,S200,7.345455409485916,-3075.773261994509,0.11359679357929403,400,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.0025579541942073844,0.029473163485145448,1052.2162340470718,S200,7.345455409485916,-6168.196125270495,0.07991628246373092,400,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
